,dataset,content_id,asset_id,ref_name,dis_name,width,height,DMOS,VMAF_feature_adm2_score,VMAF_feature_motion2_score,VMAF_feature_vif_scale0_score,VMAF_feature_vif_scale1_score,VMAF_feature_vif_scale2_score,VMAF_feature_vif_scale3_score,VMAF_score
0,NFLX_public,1,22,BirdsInCage_30fps.yuv,BirdsInCage_65_384_750.yuv,1920,1080,55.0,0.820038991455884,0.7525771428571427,0.522556295769023,0.905145212257786,0.9541749303069523,0.9751482602425696,56.776634829000805
0,NFLX_public,1,23,BirdsInCage_30fps.yuv,BirdsInCage_80_480_750.yuv,1920,1080,70.0,0.8627818776051358,0.7525771428571427,0.5403793509536997,0.9261588849836185,0.9640732050207994,0.9800528575168715,66.20971507929207
0,NFLX_public,1,24,BirdsInCage_30fps.yuv,BirdsInCage_85_720_1050.yuv,1920,1080,92.5,0.9077253069514484,0.7525771428571427,0.5690939567111141,0.9439208472175574,0.9730150402220018,0.9854173274923849,76.32633220353468
0,NFLX_public,1,25,BirdsInCage_30fps.yuv,BirdsInCage_90_1080_1800.yuv,1920,1080,100.83333333333333,0.939850360535269,0.7525771428571427,0.5868640703749028,0.9538501580152897,0.9786207538666242,0.9885829956576421,83.61632553720965
0,NFLX_public,1,26,BirdsInCage_30fps.yuv,BirdsInCage_95_1080_3000.yuv,1920,1080,102.5,0.9429871376611573,0.7525771428571427,0.6061932641292501,0.9658380549868057,0.9852525289643533,0.9925788856050269,84.89254838109115
0,NFLX_public,2,27,CrowdRun_25fps.yuv,CrowdRun_03_288_375.yuv,1920,1080,20.0,0.5634346229904762,10.836929464285715,0.0939033428585769,0.2587319850278208,0.37044529112850405,0.48702044207480616,5.883327389221885
0,NFLX_public,2,28,CrowdRun_25fps.yuv,CrowdRun_03_288_375.yuv,1920,1080,20.0,0.5634346229904762,10.836929464285715,0.0939033428585769,0.2587319850278208,0.37044529112850405,0.48702044207480616,5.883327389221885
0,NFLX_public,2,29,CrowdRun_25fps.yuv,CrowdRun_50_1080_4300.yuv,1920,1080,58.333333333333336,0.8473446945201134,10.836929464285715,0.2878434793044341,0.6605960889510017,0.7802711914635917,0.8544352108481854,60.15351744765969
0,NFLX_public,2,30,CrowdRun_25fps.yuv,CrowdRun_65_1080_5800.yuv,1920,1080,67.5,0.8699093833842338,10.836929464285715,0.3406501284966667,0.7393090398032088,0.8433435979558934,0.9012026242331708,69.09766704473716
0,NFLX_public,2,31,CrowdRun_25fps.yuv,CrowdRun_75_1080_7500.yuv,1920,1080,81.66666666666667,0.8855518985198846,10.836929464285715,0.3878161781547159,0.7974723786258683,0.8854420533154054,0.930311901430522,75.55775899652322
0,NFLX_public,2,32,CrowdRun_25fps.yuv,CrowdRun_80_1080_10000.yuv,1920,1080,85.0,0.8993599971862457,10.836929464285715,0.4404782289104789,0.8506162754739702,0.9205981629678837,0.953338971469571,81.34242090757574
0,NFLX_public,2,33,CrowdRun_25fps.yuv,CrowdRun_90_1080_15000.yuv,1920,1080,94.16666666666667,0.9141991340994916,10.836929464285715,0.5127574624510279,0.9051992326952928,0.9531138265294253,0.9733818990482942,87.33283391063692
0,NFLX_public,3,34,ElFuente1_30fps.yuv,ElFuente1_10_288_375.yuv,1920,1080,18.333333333333332,0.6500694856521244,11.739892741071428,0.177101049623416,0.359024450116574,0.4756547220436907,0.5839028595628735,15.694981653882648
0,NFLX_public,3,35,ElFuente1_30fps.yuv,ElFuente1_25_384_750.yuv,1920,1080,29.166666666666668,0.731390560977608,11.739892741071428,0.23722220744794895,0.47965575071732036,0.6143132909612091,0.7186965266735348,31.511615316776158
0,NFLX_public,3,36,ElFuente1_30fps.yuv,ElFuente1_50_480_1750.yuv,1920,1080,66.66666666666667,0.813228752430083,11.739892741071428,0.35525236591431736,0.6835894627190167,0.8022999260757556,0.8726914534713393,56.01339779864808
0,NFLX_public,3,37,ElFuente1_30fps.yuv,ElFuente1_60_720_2350.yuv,1920,1080,72.5,0.8574376637195534,11.739892741071428,0.3940597304501968,0.7160516969745642,0.8231141377616132,0.8870399551394202,65.93448471783299
0,NFLX_public,3,38,ElFuente1_30fps.yuv,ElFuente1_70_1080_4300.yuv,1920,1080,86.66666666666667,0.9027475965985767,11.739892741071428,0.48352552719309067,0.8231640590215411,0.9020870120143863,0.941683206882263,81.40949010279316
0,NFLX_public,3,39,ElFuente1_30fps.yuv,ElFuente1_85_1080_5800.yuv,1920,1080,95.0,0.915292253882454,11.739892741071428,0.5476209349779089,0.8774830135458032,0.9368684031276516,0.9640829859038765,87.11324164483939
0,NFLX_public,3,40,ElFuente1_30fps.yuv,ElFuente1_90_1080_7500.yuv,1920,1080,99.16666666666667,0.9239723263691623,11.739892741071428,0.6033958111349434,0.9145282167708972,0.9582514977031336,0.9769700567786394,90.94102072807459
0,NFLX_public,4,41,ElFuente2_30fps.yuv,ElFuente2_05_288_375.yuv,1920,1080,25.0,0.6082602451142414,10.199652294642856,0.13287818331798468,0.2642714846368421,0.35552785662056313,0.4495303085336872,11.699377115401774
0,NFLX_public,4,42,ElFuente2_30fps.yuv,ElFuente2_30_480_1750.yuv,1920,1080,55.0,0.725359440319753,10.199652294642856,0.19698303017668944,0.4072857162884474,0.52936988275499,0.6360646369199694,28.129100651848994
0,NFLX_public,4,43,ElFuente2_30fps.yuv,ElFuente2_50_720_3050.yuv,1920,1080,58.333333333333336,0.7682859997867411,10.199652294642856,0.2297781021720461,0.4666146443217033,0.5927839751136382,0.6961301592707159,36.569866878503866
0,NFLX_public,4,44,ElFuente2_30fps.yuv,ElFuente2_60_1080_4300.yuv,1920,1080,68.33333333333333,0.7880159588378405,10.199652294642856,0.23584603948327348,0.49359282243465846,0.6202899098696931,0.7179755266832425,40.790977932130154
0,NFLX_public,4,45,ElFuente2_30fps.yuv,ElFuente2_65_720_4250.yuv,1920,1080,75.83333333333333,0.792280605991589,10.199652294642856,0.2653214883316421,0.5330816661612017,0.6618049267013023,0.7595618296046467,43.770895672908615
0,NFLX_public,4,46,ElFuente2_30fps.yuv,ElFuente2_70_1080_5800.yuv,1920,1080,82.5,0.8131973135884776,10.199652294642856,0.2715553464741322,0.5617106140661005,0.6893958978713355,0.7796626589495741,48.48264279317444
0,NFLX_public,4,47,ElFuente2_30fps.yuv,ElFuente2_80_1080_10000.yuv,1920,1080,93.33333333333333,0.8564264643898981,10.199652294642856,0.3586504551693684,0.7041287764203928,0.8166554126884381,0.88200420053925,64.28076900536978
0,NFLX_public,4,48,ElFuente2_30fps.yuv,ElFuente2_85_1080_15000.yuv,1920,1080,96.66666666666667,0.8862984175878691,10.199652294642856,0.44440509350248253,0.8106027018912775,0.8948213197936512,0.9365340185636333,75.94939893436533
0,NFLX_public,4,49,ElFuente2_30fps.yuv,ElFuente2_90_1080_20000.yuv,1920,1080,97.5,0.9043826122856379,10.199652294642856,0.5148756488248093,0.8732997740647351,0.9341403586362637,0.9614323299643571,82.9012464612413
0,NFLX_public,5,50,FoxBird_25fps.yuv,FoxBird_20_288_375.yuv,1920,1080,34.166666666666664,0.6675666515401566,9.91214055357143,0.31913153828223967,0.5655161914046389,0.694374478657428,0.7903769896924475,22.522890498013776
0,NFLX_public,5,51,FoxBird_25fps.yuv,FoxBird_40_384_750.yuv,1920,1080,60.0,0.7553351587288972,9.91214055357143,0.40585398251012467,0.7186595244511079,0.8336331420366835,0.8980043612992468,45.22633071550373
0,NFLX_public,5,52,FoxBird_25fps.yuv,FoxBird_55_480_750.yuv,1920,1080,64.16666666666667,0.8042423934437004,9.91214055357143,0.4176865377597529,0.7254207926077161,0.8292871408561366,0.8894763583827677,53.67858230572584
0,NFLX_public,5,53,FoxBird_25fps.yuv,FoxBird_65_480_1750.yuv,1920,1080,83.33333333333333,0.8293032717843777,9.91214055357143,0.5339809689786545,0.8764259998006648,0.9393417884981806,0.9661898244464997,67.06525904526637
0,NFLX_public,5,54,FoxBird_25fps.yuv,FoxBird_80_1080_2300.yuv,1920,1080,90.83333333333333,0.9197658799231557,9.91214055357143,0.6108636783108725,0.9077139613058269,0.9533165385049539,0.9734030970068422,86.78420310637655
0,NFLX_public,5,55,FoxBird_25fps.yuv,FoxBird_95_1080_5800.yuv,1920,1080,101.66666666666667,0.9434284885966425,9.91214055357143,0.8098837310995165,0.9825074565444404,0.9920807759205486,0.9955865625705871,93.60998413554016
0,NFLX_public,6,56,OldTownCross_25fps.yuv,OldTownCross_20_288_375.yuv,1920,1080,30.833333333333332,0.655815618197939,4.315037232142857,0.13985112192012245,0.5747929570213215,0.7466398567967342,0.861199234493406,21.75719543381292
0,NFLX_public,6,57,OldTownCross_25fps.yuv,OldTownCross_45_384_750.yuv,1920,1080,45.0,0.7363989825779164,4.315037232142857,0.19423232718139197,0.7270130936339705,0.8642809339655468,0.9275407962215414,40.467560448057434
0,NFLX_public,6,58,OldTownCross_25fps.yuv,OldTownCross_55_480_750.yuv,1920,1080,57.5,0.7932419369105076,4.315037232142857,0.23124965845218165,0.7890034539566578,0.8911073829057966,0.9375008645812751,51.96006647513458
0,NFLX_public,6,59,OldTownCross_25fps.yuv,OldTownCross_60_480_1750.yuv,1920,1080,75.0,0.802694806718567,4.315037232142857,0.2594322966688611,0.8555158786457703,0.9340269191632068,0.9644011270288244,56.900293667126725
0,NFLX_public,6,60,OldTownCross_25fps.yuv,OldTownCross_80_720_2350.yuv,1920,1080,99.16666666666667,0.8732456382686042,4.315037232142857,0.34675274359098,0.9135645672610749,0.9583303974801601,0.9768322370521935,72.54609012689947
0,NFLX_public,6,61,OldTownCross_25fps.yuv,OldTownCross_85_720_2950.yuv,1920,1080,99.16666666666667,0.8746715695104539,4.315037232142857,0.35491693790410306,0.922028836496065,0.9628550118834868,0.9795049846533407,73.21136695438575
0,NFLX_public,6,62,OldTownCross_25fps.yuv,OldTownCross_90_1080_4300.yuv,1920,1080,109.16666666666667,0.9250057567997815,4.315037232142857,0.4047787664859458,0.9435550217911433,0.9751770502068807,0.9866988128595441,84.72476129742215
0,NFLX_public,7,63,Seeking_25fps.yuv,Seeking_10_288_375.yuv,1920,1080,19.166666666666668,0.5925933107881415,15.966993419642856,0.10161559980161254,0.31984264204422347,0.43221071198700994,0.5382014125238473,11.97385567162795
0,NFLX_public,7,64,Seeking_25fps.yuv,Seeking_30_480_1050.yuv,1920,1080,41.666666666666664,0.7289852271504381,15.966993419642856,0.1638011562078661,0.49481806285751784,0.6251453676180903,0.7236646523619454,35.16134011224132
0,NFLX_public,7,65,Seeking_25fps.yuv,Seeking_45_480_1750.yuv,1920,1080,50.833333333333336,0.7618305030533482,15.966993419642856,0.20651047758750293,0.6134250179883521,0.7424882843578143,0.8251366219680689,46.7085013777488
0,NFLX_public,7,66,Seeking_25fps.yuv,Seeking_50_720_2350.yuv,1920,1080,66.66666666666667,0.8078452664258619,15.966993419642856,0.2298440695843034,0.6336437432758563,0.754141211521094,0.8328151544840308,55.540016161658066
0,NFLX_public,7,67,Seeking_25fps.yuv,Seeking_60_720_3050.yuv,1920,1080,75.83333333333333,0.824714797541689,15.966993419642856,0.25911509786474113,0.6953676384972916,0.8069815609505834,0.8742041562903006,62.27630748279306
0,NFLX_public,7,68,Seeking_25fps.yuv,Seeking_65_1080_4300.yuv,1920,1080,80.83333333333333,0.8654051254023367,15.966993419642856,0.27810277721677085,0.7262272378960254,0.8317712122377153,0.8915298625529305,71.926896890748
0,NFLX_public,7,69,Seeking_25fps.yuv,Seeking_75_1080_5800.yuv,1920,1080,91.66666666666667,0.8834117098853522,15.966993419642856,0.317691434533169,0.7897388297093441,0.8797195587658783,0.9258856958759573,79.32707422751722
0,NFLX_public,7,70,Seeking_25fps.yuv,Seeking_85_1080_7500.yuv,1920,1080,90.0,0.8966312125417468,15.966993419642856,0.3540485060710082,0.8391609033426626,0.9136032878626351,0.9486997260408108,84.8761396604831
0,NFLX_public,7,71,Seeking_25fps.yuv,Seeking_90_1080_15000.yuv,1920,1080,91.66666666666667,0.9190966712433487,15.966993419642856,0.43815719841483414,0.920674337952024,0.96254114949984,0.9793996733708062,93.96936852303334
0,NFLX_public,7,72,Seeking_25fps.yuv,Seeking_95_1080_20000.yuv,1920,1080,96.66666666666667,0.9246790580030722,15.966993419642856,0.46771785763145635,0.9389096608512331,0.9721005377904408,0.9849137830242489,95.9560959380083
0,NFLX_public,8,73,Tennis_24fps.yuv,Tennis_20_288_375.yuv,1920,1080,33.333333333333336,0.7929192670932572,8.292808375,0.3841786712041406,0.6732695927421309,0.7768662368675437,0.852110555655268,46.866675441012035
0,NFLX_public,8,74,Tennis_24fps.yuv,Tennis_40_384_750.yuv,1920,1080,50.0,0.847731701974154,8.292808375,0.47022399897970263,0.7825058122711336,0.8646107284798056,0.915397663967374,63.44844470798286
0,NFLX_public,8,75,Tennis_24fps.yuv,Tennis_60_480_1050.yuv,1920,1080,71.66666666666667,0.8786242494477502,8.292808375,0.5106844207669597,0.8249604143948984,0.8938295544800471,0.9349895108620261,71.97308522713121
0,NFLX_public,8,76,Tennis_24fps.yuv,Tennis_70_480_1750.yuv,1920,1080,68.33333333333333,0.8898584378541903,8.292808375,0.5694208705134011,0.8833530612910118,0.9338047394687271,0.961927857099525,77.78754845827844
0,NFLX_public,8,77,Tennis_24fps.yuv,Tennis_80_720_3050.yuv,1920,1080,94.16666666666667,0.9163285717219486,8.292808375,0.618060983784981,0.919046291625279,0.9563348992854829,0.9758608796014075,85.39142464362824
0,NFLX_public,8,78,Tennis_24fps.yuv,Tennis_90_1080_4300.yuv,1920,1080,99.16666666666667,0.933587504225669,8.292808375,0.6308772234253361,0.9381774600337973,0.9692459020753913,0.9834035475339606,90.26537061549364
